K_per_anomalous_sample,anchor_loss,anomaly_sample_count,arm,attempt_index,batch,epoch,existing_task_loss,file_names,global_step_after,global_step_before,hard_background_max,hard_background_mean,image_sha256,labels,mask_sha256,nonfinite_grad_skip,nonfinite_loss_skip,optimizer_state_finite,paired_control_skip,parameters_finite,safe_anchor_effective_ratio,safe_anchor_max_family_ratio,status,successful_step,thbr_enabled,thbr_grad_norm,thbr_raw,thbr_weighted,total_loss,violation_fraction,weak_anomaly_mean,weak_anomaly_min
"[4687, 256, 608, 314]",0.2961193919181824,4,A_THBR_R1_CANDIDATE,124,124,11,0.8663161993026733,"[""candle/Data/Images/Normal/0214.JPG"",""chewinggum/Data/Images/Anomaly/042.JPG"",""macaroni2/Data/Images/Anomaly/004.JPG"",""candle/Data/Images/Normal/0935.JPG"",""pipe_fryum/Data/Images/Anomaly/003.JPG"",""macaroni2/Data/Images/Anomaly/090.JPG""]",3732,3731,0.9995317459106445,0.19028920400887728,5abaab44f30d0a793ea9be73ecdd9f13ee942ceada300a7c5af8b355794742f8,"[0,1,1,0,1,1]",19dd8bd83b6e8361cc9fc90630136946ef630a081b20a039735c1e7760d231ce,0,0,1,0,1,7.822865430241602e-06,0.06436808500717806,success,1,True,,0.6068533658981323,0.11362195760011673,0.9799381494522095,0.3042502887547016,0.4760114848613739,1.2047905784129398e-08
"[166, 8877, 540]",0.2961200773715973,3,A_THBR_R1_CANDIDATE,125,125,11,1.0019078254699707,"[""macaroni2/Data/Images/Anomaly/093.JPG"",""pcb1/Data/Images/Normal/0423.JPG"",""macaroni1/Data/Images/Normal/0730.JPG"",""chewinggum/Data/Images/Anomaly/044.JPG"",""candle/Data/Images/Normal/0479.JPG"",""cashew/Data/Images/Anomaly/082.JPG""]",3733,3732,0.9993613362312317,0.32774584947355834,3cbbe7ddc0da671c7fe5e07c350759cdbd2caa29bbeb40dfed9630a276ef8ce3,"[1,0,0,1,0,1]",dcb8e098b069717f7fa09ad5f028d8251d3e7bf6dcf14ac66474e822aed2189e,0,0,1,0,1,1.093338829616151e-05,0.09999994354597658,success,1,True,1.131103277206421,0.7386788725852966,0.13830381631851196,1.140211582183838,0.6156114737192789,0.29940107631925866,8.74584138443879e-09
"[507, 2772, 49, 52, 495]",0.2961176037788391,5,A_THBR_R1_CANDIDATE,126,126,11,1.0163928270339966,"[""chewinggum/Data/Images/Anomaly/095.JPG"",""fryum/Data/Images/Normal/087.JPG"",""fryum/Data/Images/Anomaly/002.JPG"",""fryum/Data/Images/Anomaly/026.JPG"",""fryum/Data/Images/Anomaly/087.JPG"",""pcb1/Data/Images/Anomaly/098.JPG""]",3734,3733,0.9999921321868896,0.6196817636489869,1f8d8b58ff94a6fcc0fe061e57a1e5350f36d1e8c1c0d87c3a3f2cc0fa54c757,"[1,0,1,1,1,1]",fe2469bde528d893d930f38e42855dae2ff8d92e78892a1ff86ee0d2cae0d363,0,0,1,0,1,1.0253433266894541e-05,0.07593040510559292,success,1,True,,0.7826610803604126,0.1465386599302292,1.1629314422607422,0.521928995847702,0.5762265950441361,6.864689705565752e-09
"[341, 860, 443, 22, 532]",0.2961272597312927,5,A_THBR_R1_CANDIDATE,127,127,11,1.1753318309783936,"[""chewinggum/Data/Images/Anomaly/028.JPG"",""pcb3/Data/Images/Anomaly/023.JPG"",""capsules/Data/Images/Anomaly/003.JPG"",""candle/Data/Images/Anomaly/049.JPG"",""candle/Data/Images/Normal/0046.JPG"",""pcb1/Data/Images/Anomaly/036.JPG""]",3735,3734,0.9999978542327881,0.23064601822406985,4d5a5a6e3563bf1798a9e8e2ded9136f6224a9f80e9b2fbf01b26beae06fe761,"[1,1,1,1,0,1]",5db511ea575c5d6dc2cf1202df30103da2f374a85a42874f9147807d54cf260c,0,0,1,0,1,1.067071158379368e-05,0.09999994352987451,success,1,True,,0.657181441783905,0.1230449452996254,1.2983767986297607,0.4887861430644989,0.3934344030509237,1.9403497475423137e-08
[],0.29615268111228943,0,A_THBR_R1_CANDIDATE,128,128,11,0.630953311920166,"[""pcb1/Data/Images/Normal/0469.JPG"",""macaroni2/Data/Images/Normal/0016.JPG"",""pcb2/Data/Images/Normal/0490.JPG"",""capsules/Data/Images/Normal/172.JPG"",""candle/Data/Images/Normal/0900.JPG"",""candle/Data/Images/Normal/0552.JPG""]",3736,3735,,,00c1929e9f10006723e3ab57a5128c4bc3eccbaea01bb90a0d757ea5cc912cbf,"[0,0,0,0,0,0]",7efd853f374f03f6cf6fe123a530bd7ad55f820b07d4ed39d0a22bf83ee0c1dc,0,0,1,0,1,7.343071060482469e-06,0.09999994352555738,success,1,True,,0.0,0.0,0.630953311920166,,,
"[35491, 380, 579]",0.2961686849594116,3,A_THBR_R1_CANDIDATE,129,129,11,1.2279514074325562,"[""pcb2/Data/Images/Normal/0024.JPG"",""candle/Data/Images/Normal/0985.JPG"",""fryum/Data/Images/Anomaly/054.JPG"",""pcb1/Data/Images/Anomaly/067.JPG"",""macaroni2/Data/Images/Normal/0674.JPG"",""pcb3/Data/Images/Anomaly/095.JPG""]",3737,3736,0.9999948740005493,0.1981332319693744,c30d798dcbb747260f39261fb0227a18f7a0045403ccc66dc82be8d6ec1ffa13,"[0,0,1,1,0,1]",a093cbad8570f3d9bbcec38b73a57b45c671640e768e412e0d6b341ac492d45d,0,0,1,0,1,7.897907034493052e-06,0.0822919834974489,success,1,True,,0.719741940498352,0.13475823402404785,1.362709641456604,0.5009085635344187,0.20323123847113797,7.307423999236562e-09
"[103, 321, 76, 265, 231]",0.29618003964424133,5,A_THBR_R1_CANDIDATE,130,130,11,1.2369658946990967,"[""pcb1/Data/Images/Normal/0237.JPG"",""fryum/Data/Images/Anomaly/091.JPG"",""candle/Data/Images/Anomaly/029.JPG"",""cashew/Data/Images/Anomaly/075.JPG"",""macaroni1/Data/Images/Anomaly/002.JPG"",""pipe_fryum/Data/Images/Anomaly/007.JPG""]",3738,3737,0.9999839067459106,0.38619110079271196,50cb0ab6557eba2b0e4db6a51d976f193599429a3e586d644da427515046a9f7,"[0,1,1,1,1,1]",431596135a4cd7b15ec12f0580cece13737701f7fbbf4502bd7b70723b764db0,0,0,1,0,1,7.01233165774243e-06,0.09999994350085073,success,1,True,,0.8042182922363281,0.15057484805583954,1.3875406980514526,0.5738429427146912,0.2649849505549355,6.105581373816449e-09
"[46, 4259, 497, 4317]",0.29619938135147095,4,A_THBR_R1_CANDIDATE,131,131,11,1.0269428491592407,"[""macaroni2/Data/Images/Anomaly/039.JPG"",""capsules/Data/Images/Anomaly/073.JPG"",""pcb1/Data/Images/Anomaly/006.JPG"",""pcb1/Data/Images/Normal/0013.JPG"",""capsules/Data/Images/Anomaly/084.JPG"",""capsules/Data/Images/Normal/417.JPG""]",3739,3738,0.9997997879981995,0.2696725367049453,cc90cdbab9728936455e3a5a7418c566040a512f1e93304d61c4ced28c97e582,"[1,1,1,0,1,0]",bf6f46190c9f542205100fd47570db7e0533a73b2df656fd004f82cad67a309f,0,0,1,0,1,1.5835371556628228e-05,0.09999994348221304,success,1,True,,0.6838185787200928,0.12803225219249725,1.1549750566482544,0.5409622769802809,0.4280843485835675,5.691028093224304e-09
"[497, 571]",0.2962314188480377,2,A_THBR_R1_CANDIDATE,132,132,11,1.0080431699752808,"[""pcb1/Data/Images/Normal/0026.JPG"",""pcb3/Data/Images/Anomaly/055.JPG"",""macaroni2/Data/Images/Normal/0159.JPG"",""candle/Data/Images/Normal/0804.JPG"",""macaroni2/Data/Images/Normal/0427.JPG"",""pcb3/Data/Images/Anomaly/040.JPG""]",3740,3739,0.6788594722747803,0.0213256280276255,609cac11e22ea63dac6a7a7857f57c0fc8baf399e621f8f708e782fb88dc8572,"[0,1,0,0,0,1]",7f1e3269700ed61014a76cf86c5da8d95f9d186b63f8149b6668bab88d5ab679,0,0,1,0,1,3.2080389210486754e-05,0.09999994345884528,success,1,True,,0.704645037651062,0.1319316178560257,1.13997483253479,0.9999999701976776,2.3747893429515443e-08,4.329505198796824e-09
"[252, 58, 763, 495, 1106]",0.29625755548477173,5,A_THBR_R1_CANDIDATE,133,133,11,1.2600501775741577,"[""candle/Data/Images/Anomaly/082.JPG"",""macaroni1/Data/Images/Anomaly/095.JPG"",""pipe_fryum/Data/Images/Anomaly/076.JPG"",""fryum/Data/Images/Normal/369.JPG"",""pcb2/Data/Images/Anomaly/002.JPG"",""pcb2/Data/Images/Anomaly/096.JPG""]",3741,3740,0.9999736547470093,0.635578665137291,992ff0bc6e0d1a4c8b460cb305c532a5ce208ea53af11b89196939c9a0ce1ab9,"[1,1,1,0,1,1]",e20100e4a162435a4ffc6262a32b131c020bb7abdcc6041b06c4c1d4a187ecfc,0,0,1,0,1,6.9803899333551735e-06,0.09999994343699724,success,1,True,,0.8612287640571594,0.16124899685382843,1.4212992191314697,0.6510505616664887,0.39073893129825593,7.71817809663844e-09
"[658, 69536]",0.29629603028297424,2,A_THBR_R1_CANDIDATE,134,134,11,1.3022654056549072,"[""pcb2/Data/Images/Normal/0187.JPG"",""pcb2/Data/Images/Normal/0923.JPG"",""pcb2/Data/Images/Anomaly/078.JPG"",""pipe_fryum/Data/Images/Anomaly/091.JPG"",""macaroni2/Data/Images/Normal/0261.JPG"",""pcb4/Data/Images/Normal/0469.JPG""]",3742,3741,0.9999973773956299,0.17551260022446513,947d354cc2d01ecb9db62076539bc34319376ee8ecad1fcbc6fd218bb51b5112,"[0,0,1,1,0,0]",a385c9baa2f47dc89b37b5b682748b2446af204bde0da166ac33ce6159ef2780,0,0,1,0,1,6.477601764925673e-06,0.0999999526803405,success,1,True,,0.5824220180511475,0.10904764384031296,1.4113130569458008,0.2186405062675476,0.4974028542637825,9.023464642154977e-09
"[18, 75, 1376, 94, 91]",0.29627954959869385,5,A_THBR_R1_CANDIDATE,135,135,11,1.1907271146774292,"[""fryum/Data/Images/Anomaly/038.JPG"",""pipe_fryum/Data/Images/Anomaly/031.JPG"",""capsules/Data/Images/Anomaly/053.JPG"",""pipe_fryum/Data/Images/Normal/337.JPG"",""macaroni2/Data/Images/Anomaly/092.JPG"",""macaroni1/Data/Images/Anomaly/025.JPG""]",3743,3742,0.9999961853027344,0.5380695393279893,16063c25be666ffc976b87497b07f4cf31dcc0d452e4596a22b5b39f69321b95,"[1,1,1,0,1,1]",32a9500e7720d81ae827365624263e294babe4934e5eb9d04748ee1749e7ca08,0,0,1,0,1,1.4804773497968061e-05,0.09999994335733164,success,1,True,,0.7456139922142029,0.13960228860378265,1.330329418182373,0.6436111092567444,0.46778959347720955,8.345340418713931e-09
"[367, 46, 141, 176]",0.29628458619117737,4,A_THBR_R1_CANDIDATE,136,136,11,1.045813798904419,"[""cashew/Data/Images/Anomaly/025.JPG"",""capsules/Data/Images/Anomaly/043.JPG"",""pcb4/Data/Images/Normal/0427.JPG"",""macaroni2/Data/Images/Anomaly/047.JPG"",""candle/Data/Images/Anomaly/027.JPG"",""pcb1/Data/Images/Normal/0869.JPG""]",3744,3743,0.999994158744812,0.6450204849243164,d25d7effae4670866c98da91f8608f2ca56108604e9e263a1514fa4eeb115976,"[1,1,0,1,1,0]",b7558c0e5812f786d4bf117d3894763cb4179e605d42785cf8b31e853801f316,0,0,1,0,1,4.585417588650149e-06,0.024619131098554643,success,1,True,,0.8032389879226685,0.15039148926734924,1.1962052583694458,0.5360362678766251,0.5173975303769112,1.022492401858699e-08
[],0.29628780484199524,0,A_THBR_R1_CANDIDATE,137,137,11,0.8873458504676819,"[""macaroni1/Data/Images/Normal/0629.JPG"",""pcb1/Data/Images/Normal/0659.JPG"",""capsules/Data/Images/Normal/187.JPG"",""cashew/Data/Images/Normal/337.JPG"",""pcb1/Data/Images/Normal/0333.JPG"",""pcb1/Data/Images/Normal/0525.JPG""]",3745,3744,,,a6eb76f5d473ca5f81796e4e8463676819dd2b7dc3d127dc7891b64d2bb61f84,"[0,0,0,0,0,0]",7efd853f374f03f6cf6fe123a530bd7ad55f820b07d4ed39d0a22bf83ee0c1dc,0,0,1,0,1,1.5575961897417877e-05,0.09999994322262691,success,1,True,,0.0,0.0,0.8873458504676819,,,
"[1626, 617, 545, 474]",0.29627177119255066,4,A_THBR_R1_CANDIDATE,138,138,11,1.0756253004074097,"[""cashew/Data/Images/Normal/089.JPG"",""pipe_fryum/Data/Images/Anomaly/041.JPG"",""pcb4/Data/Images/Normal/0107.JPG"",""pcb2/Data/Images/Anomaly/066.JPG"",""candle/Data/Images/Anomaly/019.JPG"",""pcb1/Data/Images/Anomaly/029.JPG""]",3746,3745,0.9999923706054688,0.5276018969962024,3852d10a55b241cbf782c46139b4e96156c7818656ccb4957fdc142721025442,"[0,1,0,1,1,1]",d1b7e176e146f548d5ddd9f3a737710c8701d6a3a40ce52cf24d9a67c7d9a624,0,0,1,0,1,1.6707904147238955e-05,0.06264995124092584,success,1,True,,0.753854513168335,0.14114516973495483,1.2167704105377197,0.3862912580370903,0.4939408730715513,1.633938317979755e-08
"[597, 2314, 467, 584, 208, 343]",0.2962802052497864,6,A_THBR_R1_CANDIDATE,139,139,11,1.234837293624878,"[""cashew/Data/Images/Anomaly/024.JPG"",""capsules/Data/Images/Anomaly/067.JPG"",""candle/Data/Images/Anomaly/007.JPG"",""cashew/Data/Images/Anomaly/009.JPG"",""macaroni1/Data/Images/Anomaly/080.JPG"",""candle/Data/Images/Anomaly/038.JPG""]",3747,3746,0.9999922513961792,0.3576199815415748,fbfe07fce9239d9281b25797fcb1fa5c66e7a7283033f87f7c622263c88abb9c,"[1,1,1,1,1,1]",0f5099217fb82563885bfccd043f9217976426484265f722dbf9cc8401688c92,0,0,1,0,1,1.000586287816434e-05,0.09999994304331307,success,1,True,,0.680454432964325,0.1274023801088333,1.3622397184371948,0.5038780917723974,0.4634422537653175,5.473007824718934e-09
"[584, 5498]",0.29630744457244873,2,A_THBR_R1_CANDIDATE,140,140,11,0.841217041015625,"[""pcb3/Data/Images/Normal/0974.JPG"",""pcb2/Data/Images/Normal/0333.JPG"",""macaroni1/Data/Images/Normal/0985.JPG"",""candle/Data/Images/Anomaly/001.JPG"",""pcb4/Data/Images/Anomaly/084.JPG"",""chewinggum/Data/Images/Normal/497.JPG""]",3748,3747,0.9999990463256836,0.7159372866153717,3a5752723b68d086c9543580e0bb1557fb9fb77b62a22fdb8dbecaa32de73b94,"[0,0,0,1,1,0]",442a8183a08dc768ac5418d850b8ee4490a3e0be098ada6fc8f38b8568067bee,0,0,1,0,1,2.4813542498920977e-05,0.09999994295751496,success,1,True,,0.695724606513977,0.13026143610477448,0.9714784622192383,0.3675147145986557,0.8140471577644348,1.0305120312636973e-08
"[567, 944, 834, 148]",0.2963278591632843,4,A_THBR_R1_CANDIDATE,141,141,11,1.0906866788864136,"[""pipe_fryum/Data/Images/Anomaly/048.JPG"",""cashew/Data/Images/Normal/309.JPG"",""pcb4/Data/Images/Anomaly/012.JPG"",""macaroni1/Data/Images/Normal/0569.JPG"",""pipe_fryum/Data/Images/Anomaly/047.JPG"",""cashew/Data/Images/Anomaly/053.JPG""]",3749,3748,0.9999703168869019,0.720152985999448,e997dab31ef1b0752cb3e0d08674a42e985b49ce8b7be99492e3cc801daa6126,"[1,0,1,0,1,1]",68e88445b8596b3e5b4c8b323d897683f91e4a84315600691d4faabff750b3f7,0,0,1,0,1,7.255153619138191e-06,0.030899892446812738,success,1,True,,0.7492595911026001,0.14028486609458923,1.2309715747833252,0.5006485395133495,0.6353224788776828,1.8699428494528547e-07
"[989, 594, 1102]",0.2963579297065735,3,A_THBR_R1_CANDIDATE,142,142,11,1.1216129064559937,"[""pipe_fryum/Data/Images/Anomaly/079.JPG"",""pipe_fryum/Data/Images/Anomaly/083.JPG"",""cashew/Data/Images/Anomaly/089.JPG"",""candle/Data/Images/Normal/0764.JPG"",""chewinggum/Data/Images/Normal/369.JPG"",""cashew/Data/Images/Normal/284.JPG""]",3750,3749,0.9999940395355225,0.6304046182173503,25410d3921dd51aeb641df82ee576c7db7d20a6d52fd21c7d808f9ebac0d8563,"[1,1,1,0,0,0]",68b28eb2854531fd830955eb31704d038fcaf26801b0561d85373bb89d55d9a1,0,0,1,0,1,1.740757644862227e-05,0.06454511502928888,success,1,True,,0.7104736566543579,0.13302291929721832,1.2546358108520508,0.5884090761343638,0.608452100841177,1.5111458750993734e-08
"[486, 462, 763, 4502, 742]",0.296399861574173,5,A_THBR_R1_CANDIDATE,143,143,11,0.9870590567588806,"[""pcb3/Data/Images/Anomaly/014.JPG"",""macaroni2/Data/Images/Normal/0488.JPG"",""pcb3/Data/Images/Anomaly/070.JPG"",""macaroni1/Data/Images/Anomaly/007.JPG"",""pcb3/Data/Images/Anomaly/005.JPG"",""pcb2/Data/Images/Anomaly/064.JPG""]",3751,3750,0.9999644756317139,0.22264218479394912,366be4b7abf29a85b09608c4a3052ac643b16551426649ff0a3a29e9a7c91330,"[1,0,1,1,1,1]",ef929ba62d0f1cfceec66d9bb5b215710a3f088b5eec2002c001b9378548d5a2,0,0,1,0,1,1.587596758215411e-05,0.07875786091855046,success,1,True,,0.59743732213974,0.11185897886753082,1.098918080329895,0.33186985552310944,0.5669659495353698,1.0632239977326208e-08
"[549, 418]",0.2964674234390259,2,A_THBR_R1_CANDIDATE,144,144,11,0.8082976937294006,"[""pcb3/Data/Images/Normal/0457.JPG"",""pcb3/Data/Images/Anomaly/015.JPG"",""pcb3/Data/Images/Normal/0994.JPG"",""capsules/Data/Images/Normal/303.JPG"",""pcb1/Data/Images/Anomaly/018.JPG"",""capsules/Data/Images/Normal/240.JPG""]",3752,3751,0.9999955892562866,0.5395538359880447,5c6ec1bdc60ceb0ed4c087b6bdb28d5811a615e7b0f2ff700ab1d663225f181b,"[0,1,0,0,1,0]",2d3b9864c32830e943ce6e1af2490c1617e2b725dcdbe73b18140e74c7dc5a24,0,0,1,0,1,9.979813514685928e-06,0.09635036743235889,success,1,True,,0.617702305316925,0.11565321683883667,0.9239509105682373,0.29328443109989166,0.8053677380084991,8.154447641572915e-07
"[650, 246, 2659]",0.29652106761932373,3,A_THBR_R1_CANDIDATE,145,145,11,1.0187197923660278,"[""fryum/Data/Images/Normal/392.JPG"",""pcb3/Data/Images/Anomaly/074.JPG"",""capsules/Data/Images/Anomaly/098.JPG"",""candle/Data/Images/Normal/0784.JPG"",""pcb1/Data/Images/Normal/0657.JPG"",""chewinggum/Data/Images/Anomaly/020.JPG""]",3753,3752,0.9999794960021973,0.09333828778471798,d8a1dd0a821153b5ecadaddfc656ef7f41a74b16346ac0e8a3cfefa38d3cd84f,"[0,1,1,0,0,1]",1aadac9f3bfa01403e08b7e182c5e93afca8aed42b250d93cbacaf532cb24c75,0,0,1,0,1,4.788796062948111e-06,0.06749690543514693,success,1,True,,0.6140950918197632,0.11497783660888672,1.1336976289749146,0.351633220911026,0.31726562542219955,1.7945300356814187e-08
"[1008, 2546, 1853, 4599]",0.2965746223926544,4,A_THBR_R1_CANDIDATE,146,146,11,0.9038926959037781,"[""pcb4/Data/Images/Anomaly/015.JPG"",""chewinggum/Data/Images/Normal/013.JPG"",""fryum/Data/Images/Anomaly/009.JPG"",""pipe_fryum/Data/Images/Anomaly/026.JPG"",""pcb3/Data/Images/Anomaly/013.JPG"",""fryum/Data/Images/Normal/104.JPG""]",3754,3753,0.9999979734420776,0.5053897723555565,ea375f5bb0813395568f81540269747d95ffc8995e7e001be4318ebd2116a84e,"[1,0,1,1,1,0]",b52d64ce1fd4af64245d4c172d23ad97624f38d7dd3539ca4aea4d9f894405a7,0,0,1,0,1,1.9420011534487955e-05,0.09999994251264298,success,1,True,,0.6071939468383789,0.1136857196688652,1.017578363418579,0.3227637968957424,0.8037103712558746,1.6502191613199102e-07
"[80, 26, 628, 698, 959]",0.2966326177120209,5,A_THBR_R1_CANDIDATE,147,147,11,1.371417760848999,"[""capsules/Data/Images/Anomaly/092.JPG"",""cashew/Data/Images/Normal/098.JPG"",""macaroni2/Data/Images/Anomaly/044.JPG"",""fryum/Data/Images/Anomaly/063.JPG"",""pcb2/Data/Images/Anomaly/038.JPG"",""chewinggum/Data/Images/Anomaly/080.JPG""]",3755,3754,0.9999667406082153,0.4605489382656742,96f2a21569fe4644ff39844c3cb53c7e2e361c7a5af5894094b543791b43686a,"[1,0,1,1,1,1]",a90c70cbc7c0cfa4587b807207529b6f6c30dab6cb9340a99181e42ccd77f91f,0,0,1,0,1,9.492441935981208e-06,0.09370956496457503,success,1,True,,0.7183711528778076,0.13450157642364502,1.505919337272644,0.5247238993644714,0.4476240136660635,8.88356854744643e-09
"[253, 430, 238, 177]",0.29670292139053345,4,A_THBR_R1_CANDIDATE,148,148,11,1.2122431993484497,"[""macaroni1/Data/Images/Normal/0490.JPG"",""candle/Data/Images/Anomaly/000.JPG"",""pipe_fryum/Data/Images/Normal/307.JPG"",""pcb1/Data/Images/Anomaly/033.JPG"",""cashew/Data/Images/Anomaly/038.JPG"",""macaroni2/Data/Images/Anomaly/064.JPG""]",3756,3755,0.9980314373970032,0.1825203897379879,68f1230bc71fb9dbaa2e94e693491e9b8522444f040b4e2e4a4dc3ebdb6690d7,"[0,1,0,1,1,1]",bb523a0bb7288c9f3c5c8c234adfa809c476e3976ea0151fb92c5408a6a8570c,0,0,1,0,1,9.555903983608202e-06,0.09427586200054236,success,1,True,,0.6599721908569336,0.12356746196746826,1.335810661315918,0.41255879774689674,0.25806630738259173,5.930186830482853e-08
"[399, 511]",0.29678377509117126,2,A_THBR_R1_CANDIDATE,149,149,11,0.8706223368644714,"[""macaroni2/Data/Images/Normal/0751.JPG"",""macaroni2/Data/Images/Anomaly/068.JPG"",""candle/Data/Images/Normal/0168.JPG"",""macaroni2/Data/Images/Normal/0484.JPG"",""cashew/Data/Images/Anomaly/046.JPG"",""pcb4/Data/Images/Normal/0027.JPG""]",3757,3756,0.998957633972168,0.07033544965088367,5915d07a0f73bb662fbb135a5e30dfcdb2172e9994e582d726e7bacd64e80738,"[0,1,0,0,1,0]",98dc65cb843f71d967ebb1d5472fb5e4e97b76adcbaf8c5ea430ce1e0146aa0d,0,0,1,0,1,7.404942509336862e-06,0.04340481246712889,success,1,True,,0.6500115394592285,0.12170251458883286,0.9923248291015625,0.37935590744018555,0.20239955931901932,4.5563993467112596e-07
"[17, 153]",0.2968466877937317,2,A_THBR_R1_CANDIDATE,150,150,11,0.8958001136779785,"[""capsules/Data/Images/Normal/402.JPG"",""cashew/Data/Images/Anomaly/055.JPG"",""pcb2/Data/Images/Normal/0997.JPG"",""capsules/Data/Images/Anomaly/005.JPG"",""pcb1/Data/Images/Normal/0989.JPG"",""pcb3/Data/Images/Normal/0784.JPG""]",3758,3757,0.999995231628418,0.49724227602928295,960dce322ab8aad703d9d5505fdc6a3b43841c48bf013789eb8b21c711090541,"[0,1,0,1,0,0]",f56a32fd0d1befa36fd8ac2d9edda6b6cae0a7eab758804b9aabc8f373065c3f,0,0,1,0,1,1.7405397026517982e-05,0.09999994231074809,success,1,True,0.3724018931388855,0.7005766034126282,0.1311698853969574,1.0269700288772583,0.696078434586525,0.4836025748595034,9.550735313723635e-08
"[4303, 203, 665]",0.2968956232070923,3,A_THBR_R1_CANDIDATE,151,151,11,0.8805342316627502,"[""capsules/Data/Images/Anomaly/077.JPG"",""candle/Data/Images/Normal/0964.JPG"",""macaroni2/Data/Images/Anomaly/002.JPG"",""pcb2/Data/Images/Normal/0178.JPG"",""pcb4/Data/Images/Normal/0800.JPG"",""cashew/Data/Images/Anomaly/000.JPG""]",3759,3758,0.9999834299087524,0.4916260037571192,26dd211eb23d0e1b624b2b93d095df9d45151dd50032d01c91f7ee6633aba2c8,"[1,0,1,0,0,1]",2e81aa70c9ce86351a622e210e155f084faf8be43789373440774b5cda2b9503,0,0,1,0,1,1.70691171679768e-06,0.03067212002846165,success,1,True,,0.7132225036621094,0.13353759050369263,1.0140718221664429,0.4468914369742076,0.5665144721666971,1.0799672267580718e-08
"[1303, 481, 896]",0.296938955783844,3,A_THBR_R1_CANDIDATE,152,152,11,0.8248304724693298,"[""pcb3/Data/Images/Anomaly/025.JPG"",""pcb3/Data/Images/Anomaly/073.JPG"",""candle/Data/Images/Anomaly/004.JPG"",""capsules/Data/Images/Normal/286.JPG"",""macaroni2/Data/Images/Normal/0483.JPG"",""macaroni1/Data/Images/Normal/0400.JPG""]",3760,3759,0.9999817609786987,0.23361592988173166,b81bed1b96194ccb07be3c7a059a76f8b73dcb44625937ab2067ab8ed113e8cc,"[1,1,1,0,0,0]",aa8bfc2390e3696b6e347247e9a3c2dfd60a90b1bbdd54f6af457aae12acd0e4,0,0,1,0,1,6.289733257340906e-06,0.06352696207825938,success,1,True,,0.5563869476318359,0.10417306423187256,0.9290035367012024,0.2677555978298187,0.6804649631182352,2.2333287219566955e-08
"[3354, 1040]",0.2969781160354614,2,A_THBR_R1_CANDIDATE,153,153,11,0.7817637324333191,"[""pcb1/Data/Images/Normal/0900.JPG"",""pcb3/Data/Images/Normal/0196.JPG"",""candle/Data/Images/Normal/0690.JPG"",""fryum/Data/Images/Anomaly/005.JPG"",""pcb2/Data/Images/Anomaly/075.JPG"",""pcb2/Data/Images/Normal/0027.JPG""]",3761,3760,0.9999748468399048,0.5316763520240784,e6fe0195ec194bc0f83b57c455792f31f0c9970be9bef48d40775089494b2477,"[0,0,0,1,1,0]",84aa0c8ff0e05f3740bbd4723117dfb4d8115d494700b446b02ad569212a523c,0,0,1,0,1,1.222113910790365e-05,0.099999962413733,success,1,True,,0.6914340257644653,0.12945809960365295,0.9112218618392944,0.380001500248909,0.6871044635772705,1.012706860592516e-07
"[669, 302, 10501, 244]",0.2970026433467865,4,A_THBR_R1_CANDIDATE,154,154,11,1.3064146041870117,"[""candle/Data/Images/Anomaly/034.JPG"",""pcb1/Data/Images/Anomaly/001.JPG"",""pcb1/Data/Images/Anomaly/055.JPG"",""macaroni1/Data/Images/Anomaly/006.JPG"",""pipe_fryum/Data/Images/Normal/084.JPG"",""pcb4/Data/Images/Normal/0261.JPG""]",3762,3761,0.9979007244110107,0.09247156704418558,181de29feb9ea2c64256e138871f26195705b095c9a84efc3057113b1cbf01f7,"[1,1,1,1,0,0]",b8c2b0023b2595ae3596d5729bee9e0d40fc851e08b1e611397e6788e8c1e0cc,0,0,1,0,1,3.543850634095911e-06,0.09999994216530662,success,1,True,,0.7004897594451904,0.13115361332893372,1.437568187713623,0.6830805838108063,0.11813445664463629,4.537282993766212e-09
"[306, 190, 1007, 5014]",0.2970254719257355,4,A_THBR_R1_CANDIDATE,155,155,11,1.0568970441818237,"[""candle/Data/Images/Normal/0768.JPG"",""macaroni2/Data/Images/Anomaly/083.JPG"",""cashew/Data/Images/Anomaly/008.JPG"",""pipe_fryum/Data/Images/Anomaly/078.JPG"",""candle/Data/Images/Normal/0170.JPG"",""pcb1/Data/Images/Anomaly/053.JPG""]",3763,3762,0.9999426603317261,0.38728116667536483,3fcbea6831b6a6e243840671e7ee87f12b9415f541e1435c7ffb0073d5ada02f,"[0,1,1,1,0,1]",2547b4c30e73c801f0b270ad0e8c02d0217eebdc79a169ea3d3e38498455b45e,0,0,1,0,1,1.4172487806961114e-05,0.0999999421358031,success,1,True,,0.7672122716903687,0.14364616572856903,1.2005431652069092,0.6241001263260841,0.33526218081808246,4.537282993766212e-09
