transform,n,l1,rmse,pearson,spearman,top1_overlap,feature_cosine,routing_abnormal_l1,routing_raw_score_l1,routing_entropy_abs_delta,gap_ss2d_disagreement_abs_delta,margin_abs_delta,stage_margin_rank_preserved,anomalous_pixel_ap_delta,record_type,stage,linear_CKA,clean_effective_rank,perturbed_effective_rank,effective_rank_ratio,index,category,label,clean_margin,perturbed_margin,clean_pixel_ap,perturbed_pixel_ap,pixel_ap_delta,setting,pixel_auroc,pixel_ap
resize_cycle,,2.64841009393738e-05,0.0007363113524804309,0.9955274813852892,0.9609814050354862,0.9768915393216548,0.9997649192810059,0.002318681993832191,0.0065987904866536455,0.003315101067225138,0.0025763213634490967,0.0007672309875488281,1.0,,,,,,,,0,candle,1,-1.011217753092448,-1.01065460840861,0.8371158566584326,0.815459681706502,-0.021656174951930618,,,
resize_cycle,,5.035641025917005e-06,0.00011821427294623021,0.9868684431344232,0.9637861738893712,0.9802459932910921,0.9997079372406006,0.002992435979346434,0.011571884155273438,0.004305675625801086,0.0033249358336130777,0.0009118914604187012,1.0,,,,,,,,1,candle,1,-1.0090133150418599,-1.0097699562708538,0.6083958137002626,0.6266738487634953,0.018278035063232667,,,
resize_cycle,,2.455085432735665e-06,6.027979118316095e-05,0.9905375313655786,0.9705510430091613,0.9530376444278792,0.9996477961540222,0.003183059860020876,0.012902776400248209,0.004534174998601277,0.003536743422349294,0.0005319813887278239,1.0,,,,,,,,2,candle,1,-1.01030628879865,-1.01029771566391,0.562022013237768,0.5375549514319933,-0.024467061805774737,,,
resize_cycle,,3.101233339293383e-06,7.301729154575109e-05,0.9859304089977657,0.9536314093992495,0.9761461051062243,0.9996246099472046,0.002664293007304271,0.01280673344930013,0.0038331697384516397,0.0029603267709414163,0.001543194055557251,1.0,,,,,,,,3,candle,1,-1.0122383137543995,-1.0110475818316143,0.24731700167458026,0.2264599541957934,-0.02085704747878686,,,
brightness,,2.3378534436201025e-10,7.337100347408049e-10,0.9884351868995692,0.9846244432261854,0.804696235557212,0.9999885559082031,0.0001954942320783933,0.0005170901616414388,0.0003041972716649373,0.00021554032961527506,0.0005524257818857828,1.0,,,,,,,,202,pcb3,0,-1.014767239491145,-1.015267590681712,,,,,,
brightness,,2.4221898466343716e-10,1.206888263200957e-09,0.995774843308979,0.9871658266760477,0.9493104733507268,0.9999949336051941,0.00016670767217874527,0.0021433631579081216,0.00023812552293141684,0.000184898575146993,3.2166639963785805e-05,1.0,,,,,,,,203,pcb3,0,-1.012319266796112,-1.01230784257253,,,,,,
brightness,,1.472766056971808e-10,4.749574309312453e-10,0.9871432104048119,0.9792238131445207,0.8628401043607902,0.9999895095825195,0.0001682982159157594,0.0014120936393737793,0.00024269024531046549,0.00018700957298278809,0.0001609573761622111,1.0,,,,,,,,205,pcb3,0,-1.0108728210131328,-1.0107118636369705,,,,,,
brightness,,3.405212709931973e-10,1.4739752096989485e-09,0.9592142249779059,0.9832759747488911,0.584793142005218,0.9999862909317017,0.000787488960971435,0.0036160548528035483,0.0011232197284698486,0.0008749912182490031,0.0007422417402267456,1.0,,,,,,,,206,pcb3,0,-1.0133662521839142,-1.0140577803055446,,,,,,
brightness,,1.3373884889683328e-06,2.949136944323827e-05,0.9973672443726953,0.9928200884371782,0.9795005590756616,0.9999936819076538,0.00015818731238444647,0.005113040407498677,0.00023803611596425375,0.00017574429512023926,0.0004413922627766927,1.0,,,,,,,,200,pcb3,1,-1.0132016092538834,-1.0128679821888606,0.4010269773661001,0.4203423017526878,0.019315324386587673,,,
brightness,,0.00014452573082053297,0.0031523325087208444,0.9957075357404821,0.9746451278678219,0.9854640327991054,0.9999631643295288,0.0002462351694703102,0.0024843811988830566,0.0003538479407628377,0.0002736051877339681,0.0009909371534983318,1.0,,,,,,,,201,pcb3,1,-1.016374945640564,-1.0153840084870656,0.622337850038195,0.6123097652890026,-0.010028084749192367,,,
brightness,,2.188796890815139e-09,2.1816007969936217e-08,0.9973250306230429,0.9903688005196465,0.9780096906448006,0.9999933242797852,0.00023158236096302667,0.001349310080210368,0.0003391106923421224,0.0002573256691296895,0.0001627554496129354,1.0,,,,,,,,204,pcb3,1,-1.0140592207511265,-1.0141551494598389,0.04059736996620248,0.04551270393157507,0.004915333965372588,,,
brightness,,3.3071192923369466e-10,1.3253120955293557e-09,0.9592274891210657,0.9774299878142505,0.6980991427506522,0.9999675154685974,0.0007842734145621458,0.0018589695294698079,0.001152445872624715,0.0008714174230893453,0.0009387582540512085,1.0,,,,,,,,207,pcb3,1,-1.0131291051705678,-1.0121961484352748,0.005996229622325866,0.004696151783804925,-0.0013000778385209412,,,
contrast,,2.3185420149992495e-10,7.569110069771757e-10,0.9850280436734304,0.9835937557749306,0.7525158404770779,0.9999957084655762,0.0002627032808959484,0.0006051858266194662,0.0003920644521713257,0.0002919087807337443,6.139278411865234e-06,1.0,,,,,,,,202,pcb3,0,-1.014767239491145,-1.0147657493750255,,,,,,
contrast,,2.04319992807306e-10,1.0607770705017834e-09,0.9974936461364745,0.9885514162785569,0.9754006708907939,0.9999963641166687,0.00019453496982653937,0.0005238850911458334,0.00028605759143829346,0.0002157837152481079,0.00020767748355865479,1.0,,,,,,,,203,pcb3,0,-1.012319266796112,-1.0125009566545486,,,,,,
contrast,,1.6610914874478128e-10,5.269823716248037e-10,0.9857265112012447,0.9828276876122177,0.8020872158032054,0.9999935030937195,0.00025552573303381604,0.0012832283973693848,0.0003756384054819743,0.0002839118242263794,8.680919806162517e-05,1.0,,,,,,,,205,pcb3,0,-1.0108728210131328,-1.010786011815071,,,,,,
contrast,,2.728325531712846e-10,1.0166150468996274e-09,0.9838148251477727,0.984093174541853,0.7379798732761834,0.9999912977218628,0.0006044553592801094,0.002453585465749105,0.0008690158526102701,0.0006716350714365641,0.0006958941618601481,1.0,,,,,,,,206,pcb3,0,-1.0133662521839142,-1.0139978528022766,,,,,,
contrast,,5.596909474633687e-07,1.2590251437621263e-05,0.999527060501765,0.9929542932582271,0.9865821841222512,0.9999966621398926,0.0003704717382788658,0.0015679796536763508,0.0005245755116144816,0.00041163961092631024,0.00019539395968119302,1.0,,,,,,,,200,pcb3,1,-1.0132016092538834,-1.0130516737699509,0.4010269773661001,0.40751657288529625,0.006489595519196145,,,
contrast,,7.114829916978056e-05,0.001727506918959875,0.9980847772220857,0.9819251289112633,0.9869549012299664,0.9999804496765137,0.00010090026383598645,0.0021088620026906333,0.00014478464921315512,0.0001120219628016154,0.0008440762758255005,1.0,,,,,,,,201,pcb3,1,-1.016374945640564,-1.015533243616422,0.622337850038195,0.6161586176733574,-0.006179232364837528,,,
contrast,,1.3889843305206465e-09,9.938111320776188e-09,0.9995564726305437,0.9853066139681569,0.9906820723071189,0.9999897480010986,0.0005646397670110067,0.002879202365875244,0.0008017818133036295,0.0006273811062177023,0.0005328704913457235,1.0,,,,,,,,204,pcb3,1,-1.0140592207511265,-1.0145069758097331,0.04059736996620248,0.0427120861946782,0.00211471622847572,,,
contrast,,3.6650739348775847e-10,1.6142439424103356e-09,0.9392609614205999,0.9820950307603248,0.6321282146850541,0.9999631643295288,0.0007950388826429844,0.002015789349873861,0.0011603037516276042,0.0008833979566891988,0.001314207911491394,1.0,,,,,,,,207,pcb3,1,-1.0131291051705678,-1.0118148972590764,0.005996229622325866,0.004878249760974456,-0.0011179798613514102,,,
gamma,,2.5520805026967307e-10,8.848305022540991e-10,0.9855118208191501,0.9897167969944505,0.7215803205367126,0.9999753832817078,0.0005645761266350746,0.0017294188340504963,0.0008158981800079346,0.0006255060434341431,0.0011879752079645793,1.0,,,,,,,,202,pcb3,0,-1.014767239491145,-1.015936349829038,,,,,,
gamma,,1.5381713311116732e-10,9.484830885484442e-10,0.9996020703006468,0.988175940530848,0.9877003354453969,0.9999970197677612,0.00013801377887527147,0.00046962499618530273,0.00021241605281829834,0.00015297532081604004,0.0003011027971903483,1.0,,,,,,,,203,pcb3,0,-1.012319266796112,-1.0120425621668498,,,,,,
gamma,,7.296990233288683e-11,1.9084403306988886e-10,0.9983132790297014,0.9815552319253078,0.9429742825195676,0.9999974966049194,0.00021931870530049005,0.0011797547340393066,0.0003128846486409505,0.00024370352427164713,0.00014999012152353922,1.0,,,,,,,,205,pcb3,0,-1.0108728210131328,-1.0107426196336746,,,,,,
gamma,,9.01078300953093e-11,2.347727554176769e-10,0.9977224500591052,0.9846848872704601,0.931420052180395,0.9999961256980896,9.482322881619136e-05,0.0029832124710083008,0.0001283586025238037,0.00010535617669423421,0.00025038421154022217,1.0,,,,,,,,206,pcb3,0,-1.0133662521839142,-1.0135999371608098,,,,,,
gamma,,1.5555926806311834e-06,3.239447993586059e-05,0.9998778587549504,0.9909188628086293,0.9936638091688409,0.9999936819076538,0.000409006296346585,0.0010408361752827962,0.0005856603384017944,0.00045408308506011963,0.00046657025814056396,1.0,,,,,,,,200,pcb3,1,-1.0132016092538834,-1.013623942931493,0.4010269773661001,0.39597304154933766,-0.005053935816762445,,,
gamma,,0.00017937658753533763,0.0032264028024156315,0.9980811441637258,0.9763576370431788,0.9977636973537085,0.99998939037323,0.0005254403998454412,0.0019580721855163574,0.0007546792427698771,0.0005838274955749512,0.0003674527009328206,1.0,,,,,,,,201,pcb3,1,-1.016374945640564,-1.0160074929396312,0.622337850038195,0.6233755551489957,0.0010377051108007018,,,
gamma,,3.044829505875327e-09,2.883452453938613e-08,0.9981390485044354,0.9841689871787312,0.9813641446142378,0.9999899864196777,0.0004866144930322965,0.002214829126993815,0.0006912748018900553,0.0005406786998112997,0.0008523017168045044,1.0,,,,,,,,204,pcb3,1,-1.0140592207511265,-1.013206919034322,0.04059736996620248,0.043914307438092444,0.0033169374718899636,,,
gamma,,1.8950216153744832e-10,8.911569382758288e-10,0.983345891356323,0.9834017473576208,0.8531494595601938,0.9999889731407166,0.0003677768011887868,0.0009529987970987955,0.0005211631457010905,0.000408629576365153,0.0007479339838027954,1.0,,,,,,,,207,pcb3,1,-1.0131291051705678,-1.0123934894800186,0.005996229622325866,0.005411918086425564,-0.0005843115359003021,,,
saturation,,1.7339776824642426e-10,7.167283913737616e-10,0.9937072841249847,0.9888015936338245,0.8210957882966828,0.9999949336051941,0.0003574147510031859,0.0008502801259358724,0.0005114823579788208,0.0003967583179473877,0.00023659070332845053,1.0,,,,,,,,202,pcb3,0,-1.014767239491145,-1.0149183173974354,,,,,,
saturation,,1.147935019990834e-10,7.058502155725396e-10,0.9991818562665131,0.9919282602490626,0.9698099142750652,0.9999936819076538,0.0003495425917208195,0.002531707286834717,0.0004947980244954427,0.00038836896419525146,0.00036203861236572266,1.0,,,,,,,,203,pcb3,0,-1.012319266796112,-1.0119572281837463,,,,,,
saturation,,8.478489759970653e-11,2.942717153195593e-10,0.9953854152676014,0.9859038334569739,0.8781215057771151,0.9999933242797852,0.00031027523800730705,0.0014723539352416992,0.0004471739133199056,0.00034478803475697833,8.034209410349528e-05,1.0,,,,,,,,205,pcb3,0,-1.0108728210131328,-1.0108055124680202,,,,,,
saturation,,1.3459957445031152e-10,5.531589533574211e-10,0.9926416735668092,0.9855239309810945,0.8080506895266493,0.9999920725822449,0.000508742251743873,0.002071559429168701,0.000716249148050944,0.0005652656157811483,0.0004907995462417603,1.0,,,,,,,,206,pcb3,0,-1.0133662521839142,-1.0138000398874283,,,,,,
saturation,,4.548630039411499e-07,1.0823577696416997e-05,0.9991486369730666,0.9935489103894329,0.9899366380916884,0.9999911189079285,0.0005614532468219598,0.002086162567138672,0.0008089194695154825,0.0006238321463267008,0.00030320386091868084,1.0,,,,,,,,200,pcb3,1,-1.0132016092538834,-1.0134563843409221,0.4010269773661001,0.4189050200511039,0.017878042685003814,,,
saturation,,3.1709313987118e-05,0.0006225130554351827,0.9996375618605297,0.9818298078096525,0.9936638091688409,0.9999937415122986,0.0004964393253127734,0.0019774933656056723,0.0006940017143885294,0.0005515267451604208,0.0001381536324818929,1.0,,,,,,,,201,pcb3,1,-1.016374945640564,-1.0162367920080821,0.622337850038195,0.624917192778045,0.0025793427398500546,,,
saturation,,2.33850161400201e-09,2.378365200143198e-08,0.9992758818141251,0.9873038102613527,0.9925456578456952,0.9999932646751404,0.00037384840349356335,0.002084245284398397,0.0005258123079935709,0.0004152903954188029,0.0003873556852340698,1.0,,,,,,,,204,pcb3,1,-1.0140592207511265,-1.0136718650658925,0.04059736996620248,0.04018895684356318,-0.00040841312263929785,,,
saturation,,1.795520363833701e-10,6.941190399034653e-10,0.994502338853201,0.9805883545348243,0.9165113678717853,0.9999337196350098,0.0010771028076608975,0.003463109334309896,0.0015523433685302734,0.0011967867612838745,0.0019776026407877603,1.0,,,,,,,,207,pcb3,1,-1.0131291051705678,-1.0112015704313915,0.005996229622325866,0.004823200880398595,-0.001173028741927271,,,
gaussian_blur,,2.1785592161888454e-09,1.4597912188852727e-08,0.6353210007575866,0.8681477729491566,0.2281028699217294,0.999732255935669,0.0013254637209077675,0.009050965309143066,0.001922483245531718,0.0014707098404566448,0.0015611847241719563,1.0,,,,,,,,202,pcb3,0,-1.014767239491145,-1.0133424699306488,,,,,,
gaussian_blur,,1.1718872320717483e-09,8.46040191431572e-09,0.844690137173405,0.8145634829039394,0.7282892284755871,0.9997302889823914,0.0006873806317647299,0.004389137029647827,0.0009587258100509644,0.0007636919617652893,0.0018143753210703533,1.0,,,,,,,,203,pcb3,0,-1.012319266796112,-1.0106931030750275,,,,,,
gaussian_blur,,4.964949987458892e-10,1.7897527046346607e-09,0.9222692713091987,0.8549053318929104,0.5437942601565412,0.9998644590377808,0.002118227227280537,0.00926049550374349,0.0030536850293477378,0.0023535887400309243,0.0010583500067392986,1.0,,,,,,,,205,pcb3,0,-1.0108728210131328,-1.0115935703118641,,,,,,
gaussian_blur,,5.681751688827178e-10,2.080381604329603e-09,0.8261147289479696,0.8308272329686865,0.18374953410361536,0.9997784495353699,0.001999608241021633,0.008232255776723226,0.002850403388341268,0.002221783002217611,0.0011359502871831257,1.0,,,,,,,,206,pcb3,0,-1.0133662521839142,-1.0122303018967311,,,,,,
gaussian_blur,,3.87441760296717e-06,8.062225207944707e-05,0.8836220105167926,0.917302121166236,0.8158777487886694,0.9998632669448853,0.001740486981968085,0.0067437489827473955,0.0025386263926823935,0.0019339025020599365,0.001456494132677714,1.0,,,,,,,,200,pcb3,1,-1.0132016092538834,-1.0118608971436818,0.4010269773661001,0.28583791469147385,-0.11518906267462625,,,
gaussian_blur,,0.0009055565667547272,0.01943536022622153,0.9269936344376762,0.8633346196604684,0.9187476705180768,0.9997978210449219,0.0020041620979706445,0.007511138916015625,0.002924412488937378,0.002226849397023519,0.0012640903393427532,1.0,,,,,,,,201,pcb3,1,-1.016374945640564,-1.0151986628770828,0.622337850038195,0.64839057517926,0.026052725141065047,,,
gaussian_blur,,1.3526252436416664e-08,1.2348908498989476e-07,0.9451145695762728,0.8709561886302363,0.906820723071189,0.9995738863945007,0.0019744927994906902,0.01264190673828125,0.002807478109995524,0.0021938756108283997,0.0024650792280832925,1.0,,,,,,,,204,pcb3,1,-1.0140592207511265,-1.011595333615939,0.04059736996620248,0.04181516400568415,0.0012177940394816691,,,
gaussian_blur,,6.113123611840134e-10,1.999287437717105e-09,0.9082475780760415,0.878039216217159,0.5109951546775997,0.9999179244041443,0.0016853613778948784,0.009472310543060303,0.002372215191523234,0.0018726388613382976,0.0007878343264261881,1.0,,,,,,,,207,pcb3,1,-1.0131291051705678,-1.0123412708441417,0.005996229622325866,0.005809230172382761,-0.00018699944994310467,,,
gaussian_noise,,1.6823686657025654e-09,1.0389773880061306e-08,0.632806506408464,0.8813990925765836,0.2974282519567648,0.9997873306274414,0.003195025958120823,0.008963743845621744,0.004573593537012736,0.0035500327746073404,0.002248277266820272,1.0,,,,,,,,202,pcb3,0,-1.014767239491145,-1.0166051387786865,,,,,,
gaussian_noise,,1.0265377891265824e-09,7.228090917122501e-09,0.9383999785072206,0.8818535744265796,0.7979873276183377,0.9998687505722046,0.0012838055069247882,0.0063648223876953125,0.0018418629964192708,0.0014264285564422607,0.00037209192911783856,1.0,,,,,,,,203,pcb3,0,-1.012319266796112,-1.0124693115552266,,,,,,
gaussian_noise,,3.9786520336239423e-10,1.2511037516013827e-09,0.9312821699869642,0.8751239191565624,0.6559821095788296,0.9997467994689941,0.0016596286247173946,0.004433115323384603,0.00235008696715037,0.0018440236647923787,0.0015769700209299724,1.0,,,,,,,,205,pcb3,0,-1.0108728210131328,-1.0121408998966217,,,,,,
gaussian_noise,,3.235443787750143e-10,7.879120348393251e-10,0.9663018528430227,0.8638482494475157,0.6593365635482669,0.9998306632041931,0.0025683236308395863,0.0065377553304036455,0.003663236896197001,0.0028536866108576455,0.001668180028597514,1.0,,,,,,,,206,pcb3,0,-1.0133662521839142,-1.014509583512942,,,,,,
gaussian_noise,,1.5327234785217388e-06,4.495923460324902e-05,0.9902617757838899,0.9121125915196692,0.970928065598211,0.9998049736022949,0.002736321184784174,0.0077372392018636065,0.0038507630427678428,0.0030399908622105918,0.0009118169546127319,1.0,,,,,,,,200,pcb3,1,-1.0132016092538834,-1.013847937186559,0.4010269773661001,0.4275446525859255,0.0265176752198254,,,
gaussian_noise,,0.0004354388702483393,0.009009045140407042,0.9794952654868986,0.8871969197500831,0.9698099142750652,0.9997929334640503,0.003961523063480854,0.008500119050343832,0.005565668145815532,0.004401698708534241,0.002330233653386434,1.0,,,,,,,,201,pcb3,1,-1.016374945640564,-1.0182036062081654,0.622337850038195,0.6099755673984936,-0.012362282639701405,,,
gaussian_noise,,7.174483584001591e-09,6.278478739625329e-08,0.9301012454376557,0.8628510566878776,0.8311591502049944,0.9996614456176758,0.0031075162502626577,0.012310663859049479,0.004440292716026306,0.0034527902801831565,0.0038831631342569986,1.0,,,,,,,,204,pcb3,1,-1.0140592207511265,-1.0173275818427403,0.04059736996620248,0.12181269431047113,0.08121532434426865,,,
gaussian_noise,,4.776775485191995e-10,1.866312320843742e-09,0.9396784081783887,0.8533785055244075,0.7383525903838987,0.9998511672019958,0.0015375845444699128,0.008785327275594076,0.002173741658528646,0.0017084206144014995,0.0013867119948069255,1.0,,,,,,,,207,pcb3,1,-1.0131291051705678,-1.0141473213831584,0.005996229622325866,0.00450585312167802,-0.001490376500647846,,,
jpeg,,1.6803232015424326e-09,1.1044544624807086e-08,0.6194998584851767,0.9158690386116545,0.3425270219903094,0.9997632503509521,0.0026950092675785222,0.009310334920883179,0.0038222869237264,0.0029943535725275674,0.0030423949162165322,1.0,,,,,,,,202,pcb3,0,-1.014767239491145,-1.017755592862765,,,,,,
jpeg,,4.723537171659771e-10,1.8116256366279204e-09,0.993538219545855,0.8505888527195692,0.9578829668281774,0.9999380111694336,0.0006860358019669851,0.005970319112141927,0.0009936789671579997,0.0007622490326563517,0.0013120373090108235,1.0,,,,,,,,203,pcb3,0,-1.012319266796112,-1.0110975503921509,,,,,,
jpeg,,5.056989178252103e-10,1.6288956365017165e-09,0.9411663551048649,0.8681654058441302,0.7156168468132688,0.9997957944869995,0.000928286307801803,0.00518337885538737,0.0013239582379659016,0.001031428575515747,0.0024939527114232383,1.0,,,,,,,,205,pcb3,0,-1.0108728210131328,-1.0131299446026485,,,,,,
jpeg,,4.223344520373091e-10,1.286519836901413e-09,0.9099583389182396,0.8936837396260126,0.33209094297428254,0.9998973608016968,0.001564658402154843,0.004119078318277995,0.0022307386000951133,0.0017384936412175496,0.001608024040857951,1.0,,,,,,,,206,pcb3,0,-1.0133662521839142,-1.0148927172025044,,,,,,
jpeg,,1.6606275958682313e-06,3.7480577158836125e-05,0.9944761607411332,0.9316176016318695,0.9657100260901975,0.9998204708099365,0.001905384783943494,0.004842877388000488,0.0027011483907699585,0.002117117245992025,0.0022230098644892373,1.0,,,,,,,,200,pcb3,1,-1.0132016092538834,-1.0153135160605113,0.4010269773661001,0.42412061968302245,0.023093642316922347,,,
