K_per_anomalous_sample,anchor_loss,anomaly_sample_count,arm,attempt_index,batch,consecutive_nonfinite_grad_skips,epoch,existing_task_loss,file_names,global_step_after,global_step_before,hard_background_max,hard_background_mean,image_sha256,labels,mask_sha256,nonfinite_grad_skip,nonfinite_loss_skip,optimizer_state_finite,paired_control_skip,parameters_finite,safe_anchor_effective_ratio,safe_anchor_max_family_ratio,status,successful_step,thbr_enabled,thbr_grad_norm,thbr_raw,thbr_weighted,total_loss,violation_fraction,weak_anomaly_mean,weak_anomaly_min
[],0.2960793375968933,0,A_THBR_R1_CONTROL,128,128,,11,0.6331473588943481,"[""pcb1/Data/Images/Normal/0469.JPG"",""macaroni2/Data/Images/Normal/0016.JPG"",""pcb2/Data/Images/Normal/0490.JPG"",""capsules/Data/Images/Normal/172.JPG"",""candle/Data/Images/Normal/0900.JPG"",""candle/Data/Images/Normal/0552.JPG""]",3736,3735,,,00c1929e9f10006723e3ab57a5128c4bc3eccbaea01bb90a0d757ea5cc912cbf,"[0,0,0,0,0,0]",7efd853f374f03f6cf6fe123a530bd7ad55f820b07d4ed39d0a22bf83ee0c1dc,0,0,1,0,1,4.408765736493227e-06,0.09999996201587852,success,1,False,,0.0,0.0,0.6331473588943481,,,
"[35491, 380, 579]",0.2961004078388214,3,A_THBR_R1_CONTROL,129,129,,11,1.241241216659546,"[""pcb2/Data/Images/Normal/0024.JPG"",""candle/Data/Images/Normal/0985.JPG"",""fryum/Data/Images/Anomaly/054.JPG"",""pcb1/Data/Images/Anomaly/067.JPG"",""macaroni2/Data/Images/Normal/0674.JPG"",""pcb3/Data/Images/Anomaly/095.JPG""]",3737,3736,0.999994158744812,0.17822615197167124,c30d798dcbb747260f39261fb0227a18f7a0045403ccc66dc82be8d6ec1ffa13,"[0,0,1,1,0,1]",a093cbad8570f3d9bbcec38b73a57b45c671640e768e412e0d6b341ac492d45d,0,0,1,0,1,7.330323612134279e-06,0.09999994359053754,success,1,False,,0.7203642129898071,0.0,1.241241216659546,0.5013303061326345,0.18600673784643126,6.918530193189554e-09
"[103, 321, 76, 265, 231]",0.29611936211586,5,A_THBR_R1_CONTROL,130,130,,11,1.236619234085083,"[""pcb1/Data/Images/Normal/0237.JPG"",""fryum/Data/Images/Anomaly/091.JPG"",""candle/Data/Images/Anomaly/029.JPG"",""cashew/Data/Images/Anomaly/075.JPG"",""macaroni1/Data/Images/Anomaly/002.JPG"",""pipe_fryum/Data/Images/Anomaly/007.JPG""]",3738,3737,0.9999803304672241,0.370501772948046,50cb0ab6557eba2b0e4db6a51d976f193599429a3e586d644da427515046a9f7,"[0,1,1,1,1,1]",431596135a4cd7b15ec12f0580cece13737701f7fbbf4502bd7b70723b764db0,0,0,1,0,1,6.874112725797274e-06,0.0999999435920201,success,1,False,,0.7986937761306763,0.0,1.236619234085083,0.5744865775108338,0.26071122188004664,5.646739520415167e-09
"[46, 4259, 497, 4317]",0.29614391922950745,4,A_THBR_R1_CONTROL,131,131,,11,1.0384334325790405,"[""macaroni2/Data/Images/Anomaly/039.JPG"",""capsules/Data/Images/Anomaly/073.JPG"",""pcb1/Data/Images/Anomaly/006.JPG"",""pcb1/Data/Images/Normal/0013.JPG"",""capsules/Data/Images/Anomaly/084.JPG"",""capsules/Data/Images/Normal/417.JPG""]",3739,3738,0.9996718168258667,0.25782481006888247,cc90cdbab9728936455e3a5a7418c566040a512f1e93304d61c4ced28c97e582,"[1,1,1,0,1,0]",bf6f46190c9f542205100fd47570db7e0533a73b2df656fd004f82cad67a309f,0,0,1,0,1,9.886253954422146e-06,0.09999994359319805,success,1,False,,0.69547039270401,0.0,1.0384334325790405,0.5377631150186062,0.3908383827186839,5.141415293508089e-09
"[497, 571]",0.29617390036582947,2,A_THBR_R1_CONTROL,132,132,,11,1.0070996284484863,"[""pcb1/Data/Images/Normal/0026.JPG"",""pcb3/Data/Images/Anomaly/055.JPG"",""macaroni2/Data/Images/Normal/0159.JPG"",""candle/Data/Images/Normal/0804.JPG"",""macaroni2/Data/Images/Normal/0427.JPG"",""pcb3/Data/Images/Anomaly/040.JPG""]",3740,3739,0.006450607907027006,0.00011268237315675833,609cac11e22ea63dac6a7a7857f57c0fc8baf399e621f8f708e782fb88dc8572,"[0,1,0,0,0,1]",7f1e3269700ed61014a76cf86c5da8d95f9d186b63f8149b6668bab88d5ab679,0,0,1,0,1,4.42542739885987e-05,0.0999999621029166,success,1,False,,0.6932035684585571,0.0,1.0070996284484863,0.9999999701976776,1.1243863173859836e-08,4.397685327006684e-09
"[252, 58, 763, 495, 1106]",0.29620125889778137,5,A_THBR_R1_CONTROL,133,133,,11,1.2721736431121826,"[""candle/Data/Images/Anomaly/082.JPG"",""macaroni1/Data/Images/Anomaly/095.JPG"",""pipe_fryum/Data/Images/Anomaly/076.JPG"",""fryum/Data/Images/Normal/369.JPG"",""pcb2/Data/Images/Anomaly/002.JPG"",""pcb2/Data/Images/Anomaly/096.JPG""]",3741,3740,0.9999535083770752,0.5822113513946533,992ff0bc6e0d1a4c8b460cb305c532a5ce208ea53af11b89196939c9a0ce1ab9,"[1,1,1,0,1,1]",e20100e4a162435a4ffc6262a32b131c020bb7abdcc6041b06c4c1d4a187ecfc,0,0,1,0,1,6.473388596661057e-06,0.0999999435792195,success,1,False,,0.8528751730918884,0.0,1.2721736431121826,0.658163845539093,0.35366852581501007,6.8112679940668386e-09
"[658, 69536]",0.2962386906147003,2,A_THBR_R1_CONTROL,134,134,,11,1.2693099975585938,"[""pcb2/Data/Images/Normal/0187.JPG"",""pcb2/Data/Images/Normal/0923.JPG"",""pcb2/Data/Images/Anomaly/078.JPG"",""pipe_fryum/Data/Images/Anomaly/091.JPG"",""macaroni2/Data/Images/Normal/0261.JPG"",""pcb4/Data/Images/Normal/0469.JPG""]",3742,3741,0.9999967813491821,0.15552301215939224,947d354cc2d01ecb9db62076539bc34319376ee8ecad1fcbc6fd218bb51b5112,"[0,0,1,1,0,0]",a385c9baa2f47dc89b37b5b682748b2446af204bde0da166ac33ce6159ef2780,0,0,1,0,1,2.776866144917043e-06,0.09999995266059455,success,1,False,,0.5917514562606812,0.0,1.2693099975585938,0.22479350864887238,0.46277762949466705,7.250557043647632e-09
"[18, 75, 1376, 94, 91]",0.296251118183136,5,A_THBR_R1_CONTROL,135,135,,11,1.1819113492965698,"[""fryum/Data/Images/Anomaly/038.JPG"",""pipe_fryum/Data/Images/Anomaly/031.JPG"",""capsules/Data/Images/Anomaly/053.JPG"",""pipe_fryum/Data/Images/Normal/337.JPG"",""macaroni2/Data/Images/Anomaly/092.JPG"",""macaroni1/Data/Images/Anomaly/025.JPG""]",3743,3742,0.999995231628418,0.4981121288305985,16063c25be666ffc976b87497b07f4cf31dcc0d452e4596a22b5b39f69321b95,"[1,1,1,0,1,1]",32a9500e7720d81ae827365624263e294babe4934e5eb9d04748ee1749e7ca08,0,0,1,0,1,1.815632091295301e-05,0.09999994356582358,success,1,False,,0.7474159598350525,0.0,1.1819113492965698,0.6408918678760529,0.43822683967526926,7.59851825904434e-09
"[367, 46, 141, 176]",0.29627636075019836,4,A_THBR_R1_CONTROL,136,136,,11,1.1012662649154663,"[""cashew/Data/Images/Anomaly/025.JPG"",""capsules/Data/Images/Anomaly/043.JPG"",""pcb4/Data/Images/Normal/0427.JPG"",""macaroni2/Data/Images/Anomaly/047.JPG"",""candle/Data/Images/Anomaly/027.JPG"",""pcb1/Data/Images/Normal/0869.JPG""]",3744,3743,0.9999920129776001,0.5581937665992882,d25d7effae4670866c98da91f8608f2ca56108604e9e263a1514fa4eeb115976,"[1,1,0,1,1,0]",b7558c0e5812f786d4bf117d3894763cb4179e605d42785cf8b31e853801f316,0,0,1,0,1,2.2622061663795934e-05,0.09999994355942608,success,1,False,,0.817488968372345,0.0,1.1012662649154663,0.6378969326615334,0.41145107600459596,8.543244334191513e-09
[],0.29630741477012634,0,A_THBR_R1_CONTROL,137,137,,11,0.8803401589393616,"[""macaroni1/Data/Images/Normal/0629.JPG"",""pcb1/Data/Images/Normal/0659.JPG"",""capsules/Data/Images/Normal/187.JPG"",""cashew/Data/Images/Normal/337.JPG"",""pcb1/Data/Images/Normal/0333.JPG"",""pcb1/Data/Images/Normal/0525.JPG""]",3745,3744,,,a6eb76f5d473ca5f81796e4e8463676819dd2b7dc3d127dc7891b64d2bb61f84,"[0,0,0,0,0,0]",7efd853f374f03f6cf6fe123a530bd7ad55f820b07d4ed39d0a22bf83ee0c1dc,0,0,1,0,1,1.2730749483253715e-05,0.09999996211597333,success,1,False,,0.0,0.0,0.8803401589393616,,,
"[1626, 617, 545, 474]",0.29631608724594116,4,A_THBR_R1_CONTROL,138,138,,11,1.0732848644256592,"[""cashew/Data/Images/Normal/089.JPG"",""pipe_fryum/Data/Images/Anomaly/041.JPG"",""pcb4/Data/Images/Normal/0107.JPG"",""pcb2/Data/Images/Anomaly/066.JPG"",""candle/Data/Images/Anomaly/019.JPG"",""pcb1/Data/Images/Anomaly/029.JPG""]",3746,3745,0.9999897480010986,0.4421236426874202,3852d10a55b241cbf782c46139b4e96156c7818656ccb4957fdc142721025442,"[0,1,0,1,1,1]",d1b7e176e146f548d5ddd9f3a737710c8701d6a3a40ce52cf24d9a67c7d9a624,0,0,1,0,1,1.4535974264589853e-05,0.0999999435471926,success,1,False,,0.7367762327194214,0.0,1.0732848644256592,0.38949010521173477,0.4483959451317787,1.1317959902612529e-08
"[597, 2314, 467, 584, 208, 343]",0.29634684324264526,6,A_THBR_R1_CONTROL,139,139,,11,1.2557861804962158,"[""cashew/Data/Images/Anomaly/024.JPG"",""capsules/Data/Images/Anomaly/067.JPG"",""candle/Data/Images/Anomaly/007.JPG"",""cashew/Data/Images/Anomaly/009.JPG"",""macaroni1/Data/Images/Anomaly/080.JPG"",""candle/Data/Images/Anomaly/038.JPG""]",3747,3746,0.9999855756759644,0.3026075837542521,fbfe07fce9239d9281b25797fcb1fa5c66e7a7283033f87f7c622263c88abb9c,"[1,1,1,1,1,1]",0f5099217fb82563885bfccd043f9217976426484265f722dbf9cc8401688c92,0,0,1,0,1,5.824755521373605e-06,0.09999994352924003,success,1,False,,0.6791908144950867,0.0,1.2557861804962158,0.5112342188755671,0.40617227973149755,4.829912469972442e-09
"[584, 5498]",0.2963826358318329,2,A_THBR_R1_CONTROL,140,140,,11,0.827015221118927,"[""pcb3/Data/Images/Normal/0974.JPG"",""pcb2/Data/Images/Normal/0333.JPG"",""macaroni1/Data/Images/Normal/0985.JPG"",""candle/Data/Images/Anomaly/001.JPG"",""pcb4/Data/Images/Anomaly/084.JPG"",""chewinggum/Data/Images/Normal/497.JPG""]",3748,3747,0.999998927116394,0.6981084197759628,3a5752723b68d086c9543580e0bb1557fb9fb77b62a22fdb8dbecaa32de73b94,"[0,0,0,1,1,0]",442a8183a08dc768ac5418d850b8ee4490a3e0be098ada6fc8f38b8568067bee,0,0,1,0,1,1.6830417263462917e-05,0.09999994351295564,success,1,False,,0.7007807493209839,0.0,0.827015221118927,0.3696219474077225,0.7923486232757568,8.814435403792231e-09
"[567, 944, 834, 148]",0.2964091897010803,4,A_THBR_R1_CONTROL,141,141,,11,1.0416874885559082,"[""pipe_fryum/Data/Images/Anomaly/048.JPG"",""cashew/Data/Images/Normal/309.JPG"",""pcb4/Data/Images/Anomaly/012.JPG"",""macaroni1/Data/Images/Normal/0569.JPG"",""pipe_fryum/Data/Images/Anomaly/047.JPG"",""cashew/Data/Images/Anomaly/053.JPG""]",3749,3748,0.9999598264694214,0.661815815213572,e997dab31ef1b0752cb3e0d08674a42e985b49ce8b7be99492e3cc801daa6126,"[1,0,1,0,1,1]",68e88445b8596b3e5b4c8b323d897683f91e4a84315600691d4faabff750b3f7,0,0,1,0,1,1.0745824723732626e-05,0.055990469333900374,success,1,False,,0.7339231967926025,0.0,1.0416874885559082,0.4962030351161957,0.6200895788389644,6.214781933522318e-08
"[989, 594, 1102]",0.2964318096637726,3,A_THBR_R1_CONTROL,142,142,,11,1.0963722467422485,"[""pipe_fryum/Data/Images/Anomaly/079.JPG"",""pipe_fryum/Data/Images/Anomaly/083.JPG"",""cashew/Data/Images/Anomaly/089.JPG"",""candle/Data/Images/Normal/0764.JPG"",""chewinggum/Data/Images/Normal/369.JPG"",""cashew/Data/Images/Normal/284.JPG""]",3750,3749,0.9999918937683105,0.5503093952177096,25410d3921dd51aeb641df82ee576c7db7d20a6d52fd21c7d808f9ebac0d8563,"[1,1,1,0,0,0]",68b28eb2854531fd830955eb31704d038fcaf26801b0561d85373bb89d55d9a1,0,0,1,0,1,1.2132876538112611e-05,0.09999994345610765,success,1,False,,0.6967920064926147,0.0,1.0963722467422485,0.5822195460398992,0.5783524641161198,1.158635853926171e-08
"[486, 462, 763, 4502, 742]",0.2964579463005066,5,A_THBR_R1_CONTROL,143,143,,11,1.0437825918197632,"[""pcb3/Data/Images/Anomaly/014.JPG"",""macaroni2/Data/Images/Normal/0488.JPG"",""pcb3/Data/Images/Anomaly/070.JPG"",""macaroni1/Data/Images/Anomaly/007.JPG"",""pcb3/Data/Images/Anomaly/005.JPG"",""pcb2/Data/Images/Anomaly/064.JPG""]",3751,3750,0.999779999256134,0.13271226808428765,366be4b7abf29a85b09608c4a3052ac643b16551426649ff0a3a29e9a7c91330,"[1,0,1,1,1,1]",ef929ba62d0f1cfceec66d9bb5b215710a3f088b5eec2002c001b9378548d5a2,0,0,1,0,1,8.878033075451561e-06,0.03673508808794251,success,1,False,,0.5912055373191833,0.0,1.0437825918197632,0.3377374172210693,0.45897366404533385,8.410793839175312e-09
"[549, 418]",0.29651665687561035,2,A_THBR_R1_CONTROL,144,144,,11,0.8116992115974426,"[""pcb3/Data/Images/Normal/0457.JPG"",""pcb3/Data/Images/Anomaly/015.JPG"",""pcb3/Data/Images/Normal/0994.JPG"",""capsules/Data/Images/Normal/303.JPG"",""pcb1/Data/Images/Anomaly/018.JPG"",""capsules/Data/Images/Normal/240.JPG""]",3752,3751,0.9999934434890747,0.36244967579841614,5c6ec1bdc60ceb0ed4c087b6bdb28d5811a615e7b0f2ff700ab1d663225f181b,"[0,1,0,0,1,0]",2d3b9864c32830e943ce6e1af2490c1617e2b725dcdbe73b18140e74c7dc5a24,0,0,1,0,1,2.6958374015498716e-05,0.09413397403336234,success,1,False,,0.6049849987030029,0.0,0.8116992115974426,0.3066057339310646,0.6958381831645966,2.606319924325362e-07
"[650, 246, 2659]",0.29658111929893494,3,A_THBR_R1_CONTROL,145,145,,11,1.0263696908950806,"[""fryum/Data/Images/Normal/392.JPG"",""pcb3/Data/Images/Anomaly/074.JPG"",""capsules/Data/Images/Anomaly/098.JPG"",""candle/Data/Images/Normal/0784.JPG"",""pcb1/Data/Images/Normal/0657.JPG"",""chewinggum/Data/Images/Anomaly/020.JPG""]",3753,3752,0.9999632835388184,0.06938393347021095,d8a1dd0a821153b5ecadaddfc656ef7f41a74b16346ac0e8a3cfefa38d3cd84f,"[0,1,1,0,0,1]",1aadac9f3bfa01403e08b7e182c5e93afca8aed42b250d93cbacaf532cb24c75,0,0,1,0,1,3.091538414309382e-05,0.09999994336524125,success,1,False,,0.6172464489936829,0.0,1.0263696908950806,0.32117194930712384,0.29109797556884587,1.5349430171340828e-08
"[1008, 2546, 1853, 4599]",0.29663950204849243,4,A_THBR_R1_CONTROL,146,146,,11,0.8925148248672485,"[""pcb4/Data/Images/Anomaly/015.JPG"",""chewinggum/Data/Images/Normal/013.JPG"",""fryum/Data/Images/Anomaly/009.JPG"",""pipe_fryum/Data/Images/Anomaly/026.JPG"",""pcb3/Data/Images/Anomaly/013.JPG"",""fryum/Data/Images/Normal/104.JPG""]",3754,3753,0.9999982118606567,0.40768104419112206,ea375f5bb0813395568f81540269747d95ffc8995e7e001be4318ebd2116a84e,"[1,0,1,1,1,0]",b52d64ce1fd4af64245d4c172d23ad97624f38d7dd3539ca4aea4d9f894405a7,0,0,1,0,1,1.1986351474475917e-05,0.09999994334751629,success,1,False,,0.5871617197990417,0.0,0.8925148248672485,0.3183476533740759,0.76143479347229,6.772485505734949e-08
"[80, 26, 628, 698, 959]",0.2967004179954529,5,A_THBR_R1_CONTROL,147,147,,11,1.2507144212722778,"[""capsules/Data/Images/Anomaly/092.JPG"",""cashew/Data/Images/Normal/098.JPG"",""macaroni2/Data/Images/Anomaly/044.JPG"",""fryum/Data/Images/Anomaly/063.JPG"",""pcb2/Data/Images/Anomaly/038.JPG"",""chewinggum/Data/Images/Anomaly/080.JPG""]",3755,3754,0.9999239444732666,0.37307089804794485,96f2a21569fe4644ff39844c3cb53c7e2e361c7a5af5894094b543791b43686a,"[1,0,1,1,1,1]",a90c70cbc7c0cfa4587b807207529b6f6c30dab6cb9340a99181e42ccd77f91f,0,0,1,0,1,8.711185390080505e-06,0.09999995265570347,success,1,False,,0.7229079008102417,0.0,1.2507144212722778,0.5315131962299346,0.36485173891996964,7.658115031006218e-09
"[253, 430, 238, 177]",0.29677748680114746,4,A_THBR_R1_CONTROL,148,148,,11,1.2185351848602295,"[""macaroni1/Data/Images/Normal/0490.JPG"",""candle/Data/Images/Anomaly/000.JPG"",""pipe_fryum/Data/Images/Normal/307.JPG"",""pcb1/Data/Images/Anomaly/033.JPG"",""cashew/Data/Images/Anomaly/038.JPG"",""macaroni2/Data/Images/Anomaly/064.JPG""]",3756,3755,0.9771755933761597,0.10800053357837669,68f1230bc71fb9dbaa2e94e693491e9b8522444f040b4e2e4a4dc3ebdb6690d7,"[0,1,0,1,1,1]",bb523a0bb7288c9f3c5c8c234adfa809c476e3976ea0151fb92c5408a6a8570c,0,0,1,0,1,2.806714586282605e-05,0.09999994337742855,success,1,False,,0.6426271200180054,0.0,1.2185351848602295,0.42585567757487297,0.23341919822195223,3.05259888477849e-08
"[399, 511]",0.2968582808971405,2,A_THBR_R1_CONTROL,149,149,,11,0.939118504524231,"[""macaroni2/Data/Images/Normal/0751.JPG"",""macaroni2/Data/Images/Anomaly/068.JPG"",""candle/Data/Images/Normal/0168.JPG"",""macaroni2/Data/Images/Normal/0484.JPG"",""cashew/Data/Images/Anomaly/046.JPG"",""pcb4/Data/Images/Normal/0027.JPG""]",3757,3756,0.9930017590522766,0.03620225689155632,5915d07a0f73bb662fbb135a5e30dfcdb2172e9994e582d726e7bacd64e80738,"[0,1,0,0,1,0]",98dc65cb843f71d967ebb1d5472fb5e4e97b76adcbaf8c5ea430ce1e0146aa0d,0,0,1,0,1,2.282819032696702e-05,0.056003853191134254,success,1,False,,0.6909238696098328,0.0,0.939118504524231,0.3466886430978775,0.05326636944664642,1.0654615323346661e-07
"[17, 153]",0.2969262897968292,2,A_THBR_R1_CONTROL,150,150,,11,0.8788900971412659,"[""capsules/Data/Images/Normal/402.JPG"",""cashew/Data/Images/Anomaly/055.JPG"",""pcb2/Data/Images/Normal/0997.JPG"",""capsules/Data/Images/Anomaly/005.JPG"",""pcb1/Data/Images/Normal/0989.JPG"",""pcb3/Data/Images/Normal/0784.JPG""]",3758,3757,0.9999963045120239,0.4904089962838043,960dce322ab8aad703d9d5505fdc6a3b43841c48bf013789eb8b21c711090541,"[0,1,0,1,0,0]",f56a32fd0d1befa36fd8ac2d9edda6b6cae0a7eab758804b9aabc8f373065c3f,0,0,1,0,1,3.3542951413544246e-05,0.09999994345525007,success,1,False,,0.7248315811157227,0.0,0.8788900971412659,0.7222222238779068,0.4376062707780761,5.838248284817382e-08
"[4303, 203, 665]",0.2969790995121002,3,A_THBR_R1_CONTROL,151,151,,11,0.8709797859191895,"[""capsules/Data/Images/Anomaly/077.JPG"",""candle/Data/Images/Normal/0964.JPG"",""macaroni2/Data/Images/Anomaly/002.JPG"",""pcb2/Data/Images/Normal/0178.JPG"",""pcb4/Data/Images/Normal/0800.JPG"",""cashew/Data/Images/Anomaly/000.JPG""]",3759,3758,0.9999814033508301,0.44133172122140724,26dd211eb23d0e1b624b2b93d095df9d45151dd50032d01c91f7ee6633aba2c8,"[1,0,1,0,0,1]",2e81aa70c9ce86351a622e210e155f084faf8be43789373440774b5cda2b9503,0,0,1,0,1,1.0766760973585245e-05,0.06957130934496591,success,1,False,,0.7259068489074707,0.0,0.8709797859191895,0.44968018929163617,0.5009873310724894,8.543244334191513e-09
"[1303, 481, 896]",0.29702073335647583,3,A_THBR_R1_CONTROL,152,152,,11,0.823980987071991,"[""pcb3/Data/Images/Anomaly/025.JPG"",""pcb3/Data/Images/Anomaly/073.JPG"",""candle/Data/Images/Anomaly/004.JPG"",""capsules/Data/Images/Normal/286.JPG"",""macaroni2/Data/Images/Normal/0483.JPG"",""macaroni1/Data/Images/Normal/0400.JPG""]",3760,3759,0.9999873638153076,0.24578565855820975,b81bed1b96194ccb07be3c7a059a76f8b73dcb44625937ab2067ab8ed113e8cc,"[1,1,1,0,0,0]",aa8bfc2390e3696b6e347247e9a3c2dfd60a90b1bbdd54f6af457aae12acd0e4,0,0,1,0,1,2.5893069870370324e-05,0.09999994350597545,success,1,False,,0.5651926398277283,0.0,0.823980987071991,0.2731506824493408,0.6739464600880941,2.4914584173529875e-08
"[3354, 1040]",0.29705938696861267,2,A_THBR_R1_CONTROL,153,153,,11,0.7730042934417725,"[""pcb1/Data/Images/Normal/0900.JPG"",""pcb3/Data/Images/Normal/0196.JPG"",""candle/Data/Images/Normal/0690.JPG"",""fryum/Data/Images/Anomaly/005.JPG"",""pcb2/Data/Images/Anomaly/075.JPG"",""pcb2/Data/Images/Normal/0027.JPG""]",3761,3760,0.9999916553497314,0.5469110012054443,e6fe0195ec194bc0f83b57c455792f31f0c9970be9bef48d40775089494b2477,"[0,0,0,1,1,0]",84aa0c8ff0e05f3740bbd4723117dfb4d8115d494700b446b02ad569212a523c,0,0,1,0,1,2.0769428612739397e-05,0.09999994351397216,success,1,False,,0.6996176838874817,0.0,0.7730042934417725,0.3958929628133774,0.6852051317691803,1.1341779071472047e-07
"[669, 302, 10501, 244]",0.2970868945121765,4,A_THBR_R1_CONTROL,154,154,,11,1.30485200881958,"[""candle/Data/Images/Anomaly/034.JPG"",""pcb1/Data/Images/Anomaly/001.JPG"",""pcb1/Data/Images/Anomaly/055.JPG"",""macaroni1/Data/Images/Anomaly/006.JPG"",""pipe_fryum/Data/Images/Normal/084.JPG"",""pcb4/Data/Images/Normal/0261.JPG""]",3762,3761,0.9994105100631714,0.15158947993734273,181de29feb9ea2c64256e138871f26195705b095c9a84efc3057113b1cbf01f7,"[1,1,1,1,0,0]",b8c2b0023b2595ae3596d5729bee9e0d40fc851e08b1e611397e6788e8c1e0cc,0,0,1,0,1,9.285380903873238e-06,0.09999994352120344,success,1,False,,0.7266871929168701,0.0,1.30485200881958,0.6769953519105911,0.13504654277578254,4.295813038623919e-09
"[306, 190, 1007, 5014]",0.29711616039276123,4,A_THBR_R1_CONTROL,155,155,,11,1.0727940797805786,"[""candle/Data/Images/Normal/0768.JPG"",""macaroni2/Data/Images/Anomaly/083.JPG"",""cashew/Data/Images/Anomaly/008.JPG"",""pipe_fryum/Data/Images/Anomaly/078.JPG"",""candle/Data/Images/Normal/0170.JPG"",""pcb1/Data/Images/Anomaly/053.JPG""]",3763,3762,0.9999790191650391,0.34515757828853566,3fcbea6831b6a6e243840671e7ee87f12b9415f541e1435c7ffb0073d5ada02f,"[0,1,1,1,0,1]",2547b4c30e73c801f0b270ad0e8c02d0217eebdc79a169ea3d3e38498455b45e,0,0,1,0,1,2.8953278823949374e-05,0.09999994352772607,success,1,False,,0.7468206882476807,0.0,1.0727940797805786,0.6145426891744137,0.32437245061803566,4.7550319237643635e-09
"[678, 3575, 309]",0.29714497923851013,3,A_THBR_R1_CONTROL,156,156,,11,1.0624979734420776,"[""cashew/Data/Images/Normal/239.JPG"",""pcb1/Data/Images/Anomaly/057.JPG"",""pcb3/Data/Images/Normal/0261.JPG"",""fryum/Data/Images/Normal/446.JPG"",""chewinggum/Data/Images/Anomaly/040.JPG"",""macaroni2/Data/Images/Anomaly/066.JPG""]",3764,3763,0.9998888969421387,0.054517056164058886,111ab1b0c8321523d40d2bb43452865173289a5204e2e6cbe79ce29c90cbedde,"[0,1,0,0,1,1]",de4a9aa3e2340ceec9393e4d76508068b56e5d139860726efada49f6e1affd49,0,0,1,0,1,1.8908494660371118e-05,0.09999996240563683,success,1,False,,0.6098129749298096,0.0,1.0624979734420776,0.7135664373636246,0.2897158759547677,3.761539524305135e-09
"[123, 594, 1744]",0.2971719205379486,3,A_THBR_R1_CONTROL,157,157,,11,0.9611801505088806,"[""pcb2/Data/Images/Normal/0674.JPG"",""cashew/Data/Images/Normal/482.JPG"",""macaroni2/Data/Images/Anomaly/089.JPG"",""pcb3/Data/Images/Anomaly/084.JPG"",""capsules/Data/Images/Anomaly/054.JPG"",""macaroni2/Data/Images/Normal/0844.JPG""]",3765,3764,0.9999988079071045,0.8267860412597656,a9bafe721eecd3b140ecf154dc93f1ec98c278ae476ccda5f84b4a8dd1717197,"[0,0,1,1,1,0]",3049b426be5393ffe9c6c28e8fd066ee1db9d1e0f312124e609b5aa90fddc8d1,0,0,1,0,1,4.9034381751521614e-06,0.09999994353814948,success,1,False,,0.7929560542106628,0.0,0.9611801505088806,0.5170671145121256,0.7165991266568502,5.825986360008528e-09
"[1941, 1228, 1028]",0.2971954941749573,3,A_THBR_R1_CONTROL,158,158,,11,0.9231082797050476,"[""candle/Data/Images/Anomaly/063.JPG"",""pcb2/Data/Images/Normal/0685.JPG"",""candle/Data/Images/Anomaly/064.JPG"",""chewinggum/Data/Images/Normal/104.JPG"",""pcb2/Data/Images/Anomaly/088.JPG"",""macaroni2/Data/Images/Normal/0974.JPG""]",3766,3765,0.9999973773956299,0.30749859909216565,62ce6157b2277bb2a291076600cfc1000f1d36e6cfab306d606cdab296f77daf,"[1,0,1,0,1,0]",4d12a1a089f6875522a7384ef01ce7463da7bcfb6de15b1ce5c5364351ee07c2,0,0,1,0,1,5.735420007613788e-06,0.0999999435429584,success,1,False,,0.6637098789215088,0.0,0.9231082797050476,0.43087853988011676,0.48749497532844543,7.71817809663844e-09
"[550, 775, 94, 386, 318, 104]",0.297222763299942,6,A_THBR_R1_CONTROL,159,159,,11,1.2118430137634277,"[""cashew/Data/Images/Anomaly/047.JPG"",""pcb3/Data/Images/Anomaly/092.JPG"",""pipe_fryum/Data/Images/Anomaly/062.JPG"",""pcb3/Data/Images/Anomaly/075.JPG"",""macaroni1/Data/Images/Anomaly/058.JPG"",""capsules/Data/Images/Anomaly/094.JPG""]",3767,3766,0.9999960660934448,0.4822427111988266,05a601c736a94761af118be6449b118d77687919d58856131e8e88c3c66438cf,"[1,1,1,1,1,1]",4f3d2a54e9ab0dc7e87718b4a4408a61f5dc434cc4bd1980a2e5e7653f8e54a1,0,0,1,0,1,9.05597576877483e-06,0.03735872471945259,success,1,False,,0.7438985705375671,0.0,1.2118430137634277,0.5391221443812052,0.4669155505253002,4.3048544284829404e-08
"[520, 1620, 149, 627]",0.2972690761089325,4,A_THBR_R1_CONTROL,160,160,,11,1.3263969421386719,"[""pcb2/Data/Images/Anomaly/035.JPG"",""pcb2/Data/Images/Anomaly/045.JPG"",""macaroni2/Data/Images/Anomaly/043.JPG"",""cashew/Data/Images/Normal/244.JPG"",""pcb1/Data/Images/Normal/0514.JPG"",""pcb1/Data/Images/Anomaly/031.JPG""]",3768,3767,0.999994158744812,0.12683485343723078,34b252a7ce8781c596109af50427eb0d571a2144e1ce443b38e79501187397f0,"[1,1,1,0,0,1]",43d95c186dee97966bed5104f46bb4315cc4b9ca037a3e4aacb30f01ff7edd9e,0,0,1,0,1,1.703426854486577e-05,0.09999994356587169,success,1,False,,0.7482282519340515,0.0,1.3263969421386719,0.7260912209749222,0.051445487156089875,7.59851825904434e-09
