epoch,target,scope,attribution_protocol,axis_index,image_ap,image_auroc,n_images,pixel_ap,pixel_auroc,signal
16,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.28015432214329333,0.6803638375231417,native_stage
16,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.47648703056151215,0.835637353983143,native_stage
16,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.4544561784365467,0.7830265719888576,native_stage
16,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.2799935934271255,0.6796087765554996,cir_stage
16,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.47623829895479747,0.8347343402898656,cir_stage
16,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.45431390865471283,0.7825556055768309,cir_stage
16,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,,,60,0.2512189336600426,0.5972084309347165,native_group
16,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,,,60,0.2753860683582283,0.6801386523395576,native_group
16,Colon_Kvasir,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,,,60,0.2685133075606008,0.6665793520692073,native_group
18,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.5166690344217582,0.5344444444444445,60,0.07349273290692025,0.8512055769551333,native_stage
18,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.7219177202210088,0.7916666666666666,60,0.4056902208205329,0.9556144170251359,native_stage
18,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,0.7431228322107885,0.7611111111111111,60,0.2990416840481634,0.8492490385820547,native_stage
18,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.5166690344217582,0.5344444444444445,60,0.07347712166509067,0.8509670892063346,cir_stage
18,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.7219177202210088,0.7916666666666666,60,0.40568069114380617,0.955549679046317,cir_stage
18,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,0.7404024731755938,0.7511111111111111,60,0.2990435307366941,0.8499579588612219,cir_stage
18,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.6210142977312486,0.5733333333333334,60,0.03311544178648418,0.44319611734555237,native_group
18,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.6337730092330444,0.5966666666666667,60,0.07139602952427497,0.8494586321226563,native_group
18,Brain,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,2,0.6233030842387708,0.5988888888888889,60,0.07211017257664118,0.8530147097879028,native_group
18,Liver,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,0,0.6768246569274625,0.6944444444444444,60,0.22335595382743753,0.9974171845057584,native_stage
18,Liver,medical,selected deterministic images; patch signal bilinear-resized to 518; no deployment blur,1,0.7041542094998696,0.7622222222222222,60,0.23198076669750547,0.9965450749386509,native_stage
